"quanti.correlation"	"quanti.p.value"
"ENSG00000156467"	0.455969999347537	1.86928253386564e-11
"ENSG00000164258"	0.455920075618803	1.87992919530971e-11
"ENSG00000107949"	0.455748166396416	1.91704287576101e-11
"ENSG00000163156"	0.455533417419926	1.96440620051721e-11
"ENSG00000144674"	0.455427605580025	1.98815933349635e-11
"ENSG00000143748"	0.455373479852946	2.00041735467809e-11
"ENSG00000151366"	0.453692021119234	2.41999967028978e-11
"ENSG00000136603"	0.453487087666636	2.47664165861918e-11
"ENSG00000100804"	0.453229411200661	2.54969094075205e-11
"ENSG00000076108"	0.453023267563939	2.6096337056346e-11
"ENSG00000065183"	0.451330331348706	3.15648873915728e-11
"ENSG00000083642"	0.450285834366843	3.54776917686433e-11
"ENSG00000205726"	0.450187745605436	3.58684456702637e-11
"ENSG00000114125"	0.450139602871652	3.60617563200127e-11
"ENSG00000033800"	0.450063021194262	3.63713457570077e-11
"ENSG00000129351"	0.449176585428347	4.01480539194515e-11
"ENSG00000131174"	0.448614243432388	4.27384632511001e-11
"ENSG00000109920"	0.448456213822081	4.34951586164833e-11
"ENSG00000125991"	0.448180307073063	4.4847574229157e-11
"ENSG00000101745"	0.44725915823713	4.96649327043624e-11
"ENSG00000089006"	0.447226449022889	4.98449145883718e-11
"ENSG00000221914"	0.447150234772544	5.02667416940728e-11
"ENSG00000186566"	0.446664859517921	5.30356192853376e-11
"ENSG00000035928"	0.446105456042354	5.64105953034403e-11
"ENSG00000084207"	0.445842054983312	5.80710404705773e-11
"ENSG00000062194"	0.445819682693508	5.82142377803366e-11
"ENSG00000197498"	0.44578483656121	5.843795864155e-11
"ENSG00000119707"	0.445041075806665	6.34169857336333e-11
"ENSG00000267855"	0.444255494098525	6.91225485056019e-11
"ENSG00000085224"	0.443810371925172	7.25732823116526e-11
"ENSG00000178127"	0.442931591309916	7.98833213825714e-11
"ENSG00000011405"	0.442401591307176	8.46322222585213e-11
"ENSG00000133812"	0.442226846618042	8.62571687449067e-11
"ENSG00000008988"	0.442027473884142	8.81481060231443e-11
"ENSG00000198707"	0.441919845569256	8.91855499048142e-11
"ENSG00000157741"	0.441845178087665	8.99122285237059e-11
"ENSG00000103550"	0.441450369142562	9.38510896257411e-11
"ENSG00000186687"	0.441279677748141	9.56053757380896e-11
"ENSG00000113013"	0.440780590000157	1.00919190468478e-10
"ENSG00000070669"	0.440151143798096	1.08030567723335e-10
"ENSG00000138495"	0.440141031358903	1.08148691899371e-10
"ENSG00000197969"	0.440023942801088	1.09525567552089e-10
"ENSG00000100836"	0.43984402794072	1.11674424616525e-10
"ENSG00000099204"	0.439586017595198	1.14827544909639e-10
"ENSG00000163807"	0.438746031286808	1.25702533045301e-10
"ENSG00000100387"	0.438620800531871	1.27407099419431e-10
"ENSG00000114126"	0.438094659294675	1.34816775196836e-10
"ENSG00000196712"	0.438067818640351	1.35205768373822e-10
"ENSG00000104529"	0.437996687803496	1.36241916456066e-10
"ENSG00000136709"	0.43793001991348	1.3722004109807e-10
"ENSG00000148843"	0.437257558000461	1.47474644710759e-10
"ENSG00000084072"	0.437199016231667	1.48401724934357e-10
"ENSG00000197345"	0.436536849197393	1.59289371030706e-10
"ENSG00000102393"	0.436483704234888	1.60196018969209e-10
"ENSG00000118579"	0.43642079418692	1.61275725723051e-10
"ENSG00000064651"	0.435822398813646	1.71904845137726e-10
"ENSG00000112339"	0.435120213416631	1.85244865084156e-10
"ENSG00000213965"	0.434995447785026	1.8771787103438e-10
"ENSG00000129197"	0.434989146105972	1.87843623255801e-10
"ENSG00000101972"	0.434728940224783	1.93108025116564e-10
"ENSG00000196428"	0.434589511614867	1.95987458163862e-10
"ENSG00000126070"	0.434180930867216	2.04667041676118e-10
"ENSG00000123200"	0.434057953258883	2.07351640364978e-10
"ENSG00000109606"	0.433945187218986	2.09843295057938e-10
"ENSG00000184007"	0.433868097874787	2.11563319137e-10
"ENSG00000163041"	0.433038902099777	2.30950070768786e-10
"ENSG00000080345"	0.432747272202033	2.3816923365455e-10
"ENSG00000189079"	0.432692898045748	2.39539215973137e-10
"ENSG00000122873"	0.432489145064177	2.4474111566261e-10
"ENSG00000118260"	0.432251344017339	2.5095077769835e-10
"ENSG00000089916"	0.4321403341308	2.53901573123991e-10
"ENSG00000129292"	0.432087899784897	2.55307014350914e-10
"ENSG00000125995"	0.431584515564747	2.69188909667381e-10
"ENSG00000164609"	0.431581268161337	2.69280795171632e-10
"ENSG00000138363"	0.431399911749648	2.74460810388804e-10
"ENSG00000090905"	0.430598317159671	2.98536217872203e-10
"ENSG00000166164"	0.429674094380977	3.28837721192503e-10
"ENSG00000155957"	0.429377533197518	3.3917721476254e-10
"ENSG00000174231"	0.428132702548855	3.86118917888697e-10
"ENSG00000110172"	0.427856795097932	3.97344639948894e-10
"ENSG00000136448"	0.427081402252822	4.30611455956474e-10
"ENSG00000115239"	0.426955840849157	4.36246203177787e-10
"ENSG00000158411"	0.42571306772445	4.96009804875659e-10
"ENSG00000153914"	0.425354833383673	5.14660555202698e-10
"ENSG00000173230"	0.425098845291779	5.28402170216668e-10
"ENSG00000067334"	0.424702120111465	5.50403139948713e-10
"ENSG00000135390"	0.424409237642756	5.67211765798313e-10
"ENSG00000092108"	0.423791941131838	6.04281678502266e-10
"ENSG00000171988"	0.423780729189311	6.04976200551267e-10
"ENSG00000212907"	0.423677828380312	6.11386570706426e-10
"ENSG00000087206"	0.42359061682907	6.16870990750387e-10
"ENSG00000013374"	0.422775340494357	6.7049823715422e-10
"ENSG00000120699"	0.422454504614092	6.92816563225229e-10
"ENSG00000131871"	0.42227662161319	7.05498759134909e-10
"ENSG00000060339"	0.422238473885827	7.08247620547346e-10
"ENSG00000122417"	0.422070538275479	7.20472541987773e-10
"ENSG00000157895"	0.421611596939193	7.54932152793575e-10
"ENSG00000136521"	0.421337592943863	7.76260561345976e-10
"ENSG00000072756"	0.421290802612026	7.79960531659522e-10
"ENSG00000138398"	0.421200660687125	7.87136722655502e-10
"ENSG00000189042"	0.421001267719421	8.03238091853884e-10
"ENSG00000242485"	0.420505938031512	8.44628453641578e-10
"ENSG00000188529"	0.420135482920555	8.76925551177488e-10
"ENSG00000085662"	0.418673352717001	1.01646345218385e-09
"ENSG00000147862"	0.418462766750187	1.03825198889943e-09
"ENSG00000087502"	0.418252456574025	1.06046262437068e-09
"ENSG00000052841"	0.418042427660394	1.08310196101365e-09
"ENSG00000165775"	0.416606617813984	1.250880732032e-09
"ENSG00000101849"	0.416432503922976	1.27285993113987e-09
"ENSG00000167283"	0.416393397133431	1.27784768506496e-09
"ENSG00000198898"	0.415903437880096	1.3419625516637e-09
"ENSG00000135297"	0.415731371212281	1.36520840320953e-09
"ENSG00000204256"	0.415682354696977	1.37190138845813e-09
"ENSG00000100129"	0.414922056312009	1.47987070946778e-09
"ENSG00000126777"	0.413665774140214	1.67651695295609e-09
"ENSG00000182973"	0.41325901020311	1.74543640805614e-09
"ENSG00000067208"	0.412987275072377	1.792995129311e-09
"ENSG00000119969"	0.412486169277764	1.88400369162781e-09
"ENSG00000153922"	0.412315144181515	1.91607451908387e-09
"ENSG00000029363"	0.412013557505149	1.97391868874535e-09
"ENSG00000186468"	0.411456096226532	2.08531394069093e-09
"ENSG00000112695"	0.411185531710562	2.14154660488113e-09
"ENSG00000101132"	0.410646193914768	2.25804461698311e-09
"ENSG00000171490"	0.409901439442259	2.42902689195298e-09
"ENSG00000175265"	0.40967050630823	2.48454008127144e-09
"ENSG00000183011"	0.40965401564239	2.48855077126846e-09
"ENSG00000235655"	0.407835129281266	2.97150821374939e-09
"ENSG00000141232"	0.407788958218674	2.98487598990031e-09
"ENSG00000105185"	0.407630688896073	3.03114159771833e-09
"ENSG00000151461"	0.406827804510991	3.27671909494625e-09
"ENSG00000145725"	0.406618458569092	3.34384540749653e-09
"ENSG00000198160"	0.405971771166208	3.55969935515172e-09
"ENSG00000103091"	0.405845364163233	3.60343646124357e-09
"ENSG00000114999"	0.405704207348313	3.65289045582866e-09
"ENSG00000183978"	0.405448863562495	3.74401995296873e-09
"ENSG00000116580"	0.405093072363753	3.87466714665202e-09
"ENSG00000118058"	0.404762225990467	4.00009741819371e-09
"ENSG00000218739"	0.403259779473764	4.62076427142882e-09
"ENSG00000103202"	0.403133692213794	4.67688604386292e-09
"ENSG00000054267"	0.402113522861389	5.15581495566013e-09
"ENSG00000177954"	0.401993717958427	5.21507158103321e-09
"ENSG00000119048"	0.401304614364503	5.56888734200435e-09
"ENSG00000174444"	0.401119796151881	5.66765363359593e-09
"ENSG00000075914"	0.400824211989684	5.82913655357202e-09
"ENSG00000102710"	0.40068528453595	5.90656059398722e-09
"ENSG00000198888"	0.400660456335395	5.92050144872996e-09
"ENSG00000036257"	0.400654493993221	5.92385398644638e-09
"ENSG00000130255"	0.400381714532759	6.07920873610468e-09
"ENSG00000182670"	0.399977518937913	6.31665966823267e-09
"ENSG00000117523"	0.399376674049529	6.6862510957179e-09
"ENSG00000186184"	0.398942294035822	6.96635282118123e-09
"ENSG00000151657"	0.398684712682993	7.13776136631182e-09
"ENSG00000134202"	0.397773298974642	7.77754594185058e-09
"ENSG00000185658"	0.39754687943676	7.94486681053107e-09
"ENSG00000198242"	0.397173505521013	8.22839660760563e-09
"ENSG00000170291"	0.396729273112628	8.57845998454079e-09
"ENSG00000160294"	0.396553945781755	8.72053812007691e-09
"ENSG00000113649"	0.396198264579435	9.01577321708443e-09
"ENSG00000141510"	0.395213964373026	9.88392368757886e-09
"ENSG00000139180"	0.394740415476715	1.03297930620322e-08
"ENSG00000112159"	0.394512908443127	1.05508395794599e-08
"ENSG00000128534"	0.394103677702501	1.09599824293346e-08
"ENSG00000175455"	0.393770308270458	1.13045471940869e-08
"ENSG00000105821"	0.393567307457189	1.15194568334701e-08
"ENSG00000138433"	0.393067205481869	1.20658354900299e-08
"ENSG00000032219"	0.392755907264151	1.24184661152896e-08
"ENSG00000085231"	0.392746532329308	1.24292384194215e-08
"ENSG00000100554"	0.39250942928046	1.27046970185272e-08
"ENSG00000156873"	0.392007087851945	1.33078763099381e-08
"ENSG00000198604"	0.391970457657347	1.3352923165628e-08
"ENSG00000269893"	0.391711738773765	1.36753002143709e-08
"ENSG00000106603"	0.391091122593017	1.44794943073648e-08
"ENSG00000148688"	0.390335911467704	1.55196836537284e-08
"ENSG00000214941"	0.389866563906872	1.62020336541871e-08
"ENSG00000115486"	0.389658392418315	1.65138503783746e-08
"ENSG00000131051"	0.389458280634858	1.68190406335292e-08
"ENSG00000154518"	0.389399189527205	1.69101949209091e-08
"ENSG00000169020"	0.389127619425536	1.73352771779373e-08
"ENSG00000164031"	0.388713328913098	1.80036521572179e-08
"ENSG00000167522"	0.387374970204334	2.03367708316298e-08
"ENSG00000186812"	0.385814930475991	2.34245561897381e-08
"ENSG00000163923"	0.385725344550912	2.36149470713421e-08
"ENSG00000138193"	0.384869302782092	2.55109970807705e-08
"ENSG00000136813"	0.384730968096457	2.58308382733556e-08
"ENSG00000125743"	0.384641267814186	2.6040292475235e-08
"ENSG00000175197"	0.383612121824361	2.85634797488375e-08
"ENSG00000133226"	0.383448980468423	2.89844765161814e-08
"ENSG00000115464"	0.382713801913399	3.09569094617756e-08
"ENSG00000143977"	0.382537079254601	3.14499603299306e-08
"ENSG00000171105"	0.381913118624816	3.32519640769016e-08
"ENSG00000108826"	0.381855832810948	3.34222983886984e-08
"ENSG00000175768"	0.381838825235339	3.34730303695099e-08
"ENSG00000151914"	0.381057245091023	3.58860678411457e-08
"ENSG00000003756"	0.380661523331476	3.71707956601609e-08
"ENSG00000055609"	0.380301279054573	3.8378737561931e-08
"ENSG00000129235"	0.379202652256439	4.2300303931134e-08
"ENSG00000263272"	0.378539025359459	4.48529403078321e-08
"ENSG00000164919"	0.378473199552048	4.5114067174739e-08
"ENSG00000243147"	0.378287611162349	4.58581818536698e-08
"ENSG00000135837"	0.377261299682941	5.0191133416137e-08
"ENSG00000122484"	0.375731797201134	5.73866509602407e-08
"ENSG00000213186"	0.375695201017412	5.75704163661543e-08
"ENSG00000131828"	0.375563231429381	5.82378034435911e-08
"ENSG00000168917"	0.374482398632657	6.39907775840045e-08
"ENSG00000177425"	0.372805412777523	7.40118588842103e-08
"ENSG00000112739"	0.371385319328091	8.36618071440643e-08
"ENSG00000101871"	0.370847727633381	8.76213465629288e-08
"ENSG00000109686"	0.370305862582797	9.17942175208857e-08
"ENSG00000132300"	0.370280955414155	9.19905441700539e-08
"ENSG00000171634"	0.370012397645143	9.41331890715291e-08
"ENSG00000163660"	0.369501218970138	9.83447309921065e-08
"ENSG00000087086"	0.369311336612676	9.99547759469607e-08
"ENSG00000164066"	0.368892008817984	1.03600491678988e-07
"ENSG00000183199"	0.368219571781514	1.0971476102627e-07
"ENSG00000198938"	0.366691619341747	1.2492261417096e-07
"ENSG00000172954"	0.366537043826231	1.26569214571392e-07
"ENSG00000229117"	0.366324567674052	1.28866630042152e-07
"ENSG00000113558"	0.365304503663919	1.40464984553824e-07
"ENSG00000204842"	0.365257565001343	1.41022107918848e-07
"ENSG00000241468"	0.365037260959444	1.43665392129161e-07
"ENSG00000198625"	0.364828912875112	1.46208923553459e-07
"ENSG00000131469"	0.364815449770326	1.46374760195621e-07
"ENSG00000022840"	0.364754643871233	1.47126010013914e-07
"ENSG00000048649"	0.363553063785433	1.62752964806024e-07
"ENSG00000078674"	0.362748525362776	1.74093392224952e-07
"ENSG00000198899"	0.362015393365374	1.85084289915208e-07
"ENSG00000004534"	0.361961702462387	1.85914843370031e-07
"ENSG00000166681"	0.361546637064224	1.92457287303096e-07
"ENSG00000166012"	0.361255941835994	1.97170219431256e-07
"ENSG00000112200"	0.359134785672177	2.35068300922365e-07
"ENSG00000135655"	0.357291032830096	2.73598131581261e-07
"ENSG00000106355"	0.35581633417517	3.08701484153689e-07
"ENSG00000166986"	0.351879036020096	4.24831128753227e-07
"ENSG00000025293"	0.351797179345975	4.27641225027283e-07
"ENSG00000057935"	0.350799116654452	4.63367472864802e-07
"ENSG00000166275"	0.349623851004969	5.09102054727418e-07
"ENSG00000245910"	0.348204263615455	5.70114005139739e-07
"ENSG00000124766"	0.347635372853626	5.96476596505261e-07
"ENSG00000174197"	0.347548744066621	6.00591898490194e-07
"ENSG00000172809"	0.347031994957564	6.25709903563913e-07
"ENSG00000126267"	0.34625090569106	6.65592505697446e-07
"ENSG00000165416"	0.345571974570087	7.02223084901621e-07
"ENSG00000090263"	0.345421128683103	7.10619456756572e-07
"ENSG00000136436"	0.34478789996095	7.46924880576357e-07
"ENSG00000198886"	0.34456199090305	7.60301059211753e-07
"ENSG00000214413"	0.34420089996475	7.82158035978773e-07
"ENSG00000172339"	0.343685310095247	8.14410323322998e-07
"ENSG00000114127"	0.3396800434392	1.11198925169155e-06
"ENSG00000164405"	0.339358365757891	1.13993972532769e-06
"ENSG00000180879"	0.338713045111306	1.19804701446792e-06
"ENSG00000249459"	0.337452951548063	1.31976172779117e-06
"ENSG00000176390"	0.333711130058341	1.75464826161247e-06
"ENSG00000130770"	0.333280742696692	1.8126484093807e-06
"ENSG00000115355"	0.332835444382115	1.8745796599875e-06
"ENSG00000062716"	0.332699988470877	1.8938152868036e-06
"ENSG00000205758"	0.332014389395631	1.99409619252041e-06
"ENSG00000078304"	0.331788666802756	2.02820526895068e-06
"ENSG00000134480"	0.330679564332273	2.20403862509078e-06
"ENSG00000138442"	0.330523936713596	2.22984373290639e-06
"ENSG00000143776"	0.329413653870934	2.42247367280473e-06
"ENSG00000234545"	0.328479424241911	2.59674039915954e-06
"ENSG00000215769"	0.328240001695599	2.64328667126947e-06
"ENSG00000143190"	0.327240081172486	2.8464102621324e-06
"ENSG00000230989"	0.326952348876086	2.90755985003774e-06
"ENSG00000020426"	0.326702371311118	2.96169901658346e-06
"ENSG00000172062"	0.325421828506682	3.2544190286829e-06
"ENSG00000065518"	0.325058181312492	3.34243945600308e-06
"ENSG00000069869"	0.324955311790389	3.36774705558565e-06
"ENSG00000089775"	0.324693690722376	3.43293422180431e-06
"ENSG00000178105"	0.32101672428887	4.48607673566845e-06
"ENSG00000173163"	0.320292643593607	4.72683273137806e-06
"ENSG00000143156"	0.320267061692669	4.7355592993024e-06
"ENSG00000141027"	0.319051344481165	5.16838105691275e-06
"ENSG00000219481"	0.319005333164008	5.18547845305171e-06
"ENSG00000159199"	0.318796058057577	5.26392351047205e-06
"ENSG00000072849"	0.318296926760182	5.45559475811678e-06
"ENSG00000131143"	0.316794977424672	6.07314929571988e-06
"ENSG00000140307"	0.316711831857561	6.10920598333842e-06
"ENSG00000149100"	0.315747110802644	6.5427031113925e-06
"ENSG00000255717"	0.314243027785718	7.27728101725936e-06
"ENSG00000100142"	0.31271502681966	8.10326100767107e-06
"ENSG00000123427"	0.311819931289984	8.62762871469958e-06
"ENSG00000141378"	0.311188844618462	9.01650262434987e-06
"ENSG00000196504"	0.310722851026788	9.31425041343908e-06
"ENSG00000008952"	0.30946016343771	1.01685981700985e-05
"ENSG00000089682"	0.309191911101736	1.03594232086214e-05
"ENSG00000130921"	0.30763534283613	1.15354266037405e-05
"ENSG00000161970"	0.304950131694461	1.3866650708141e-05
"ENSG00000104133"	0.304578822161608	1.42221008193211e-05
"ENSG00000234608"	0.303967685486139	1.48259737380391e-05
"ENSG00000147649"	0.3022089358657	1.67020663506158e-05
"ENSG00000173436"	0.302054349145778	1.68772854659129e-05
"ENSG00000150459"	0.300570479742424	1.86499629156489e-05
"ENSG00000166377"	0.300457280389409	1.87921823663825e-05
"ENSG00000162599"	0.300066026277145	1.92916735383519e-05
"ENSG00000176731"	0.299963554263498	1.94245519199497e-05
"ENSG00000151338"	0.296568755637662	2.43487740062361e-05
"ENSG00000171421"	0.295575262038176	2.59992847648687e-05
"ENSG00000260916"	0.293361180448311	3.00651972403429e-05
"ENSG00000026025"	0.291643928368335	3.36240232364663e-05
"ENSG00000111596"	0.291535075407583	3.38624932489871e-05
"ENSG00000205937"	0.291378298084753	3.42087561626218e-05
"ENSG00000149273"	0.289846621786402	3.77717798929616e-05
"ENSG00000114861"	0.289814939824546	3.78490431896415e-05
"ENSG00000127914"	0.289158759952694	3.94831428803279e-05
"ENSG00000135968"	0.288389628625992	4.14830723260771e-05
"ENSG00000108651"	0.288292878021777	4.1741295486119e-05
"ENSG00000145736"	0.287810724458248	4.305085880023e-05
"ENSG00000165105"	0.287042130845726	4.5218656156482e-05
"ENSG00000116747"	0.286732978412902	4.61192458123658e-05
"ENSG00000107951"	0.284631314948889	5.27037209604786e-05
"ENSG00000184752"	0.284374503330859	5.35663507511559e-05
"ENSG00000107890"	0.283847387297596	5.53786833852877e-05
"ENSG00000153006"	0.283020022425756	5.83399744952207e-05
"ENSG00000133138"	0.282516833799343	6.02130805671362e-05
"ENSG00000129680"	0.282398153664535	6.06630250731562e-05
"ENSG00000129460"	0.281835798207779	6.28383226669099e-05
"ENSG00000163584"	0.281248280905271	6.51890751285335e-05
"ENSG00000137154"	0.279925026433451	7.07895077476557e-05
"ENSG00000174748"	0.279581353544097	7.23162279348012e-05
"ENSG00000162613"	0.279267375551351	7.3737994687911e-05
"ENSG00000134825"	0.278975420288018	7.50835349093982e-05
"ENSG00000088448"	0.277856919999296	8.04545510435358e-05
"ENSG00000131016"	0.276312496312807	8.84651265614417e-05
"ENSG00000070081"	0.274470729820916	9.89945737206941e-05
"ENSG00000116754"	0.271603943221547	0.000117745798026717
"ENSG00000183648"	0.271567344666061	0.000118005371378716
"ENSG00000183474"	0.271327279200147	0.000119721342470586
"ENSG00000147548"	0.269824173920194	0.000131007414506375
"ENSG00000242125"	0.26752281148684	0.000150230050553913
"ENSG00000175581"	0.26553646456465	0.00016890833394789
"ENSG00000198763"	0.265044833116572	0.000173854812581212
"ENSG00000123636"	0.26414532541731	0.000183256724932749
"ENSG00000163463"	0.260835059162861	0.000222096442082785
"ENSG00000176261"	0.259471007593276	0.000240228983612762
"ENSG00000137776"	0.259302907337279	0.000242556557720177
"ENSG00000126653"	0.255959664729495	0.00029344001466844
"ENSG00000106344"	0.254571622566501	0.000317347100645464
"ENSG00000196531"	0.251523169459423	0.000376338240952923
"ENSG00000142856"	0.247800811557101	0.000462130667544627
"ENSG00000184220"	0.246670793381578	0.000491557448387174
"ENSG00000140264"	0.245927005105526	0.000511862510195186
"ENSG00000169609"	0.245736802203986	0.000517178081636257
"ENSG00000170919"	0.244687257959339	0.000547438997976284
"ENSG00000080802"	0.242831852572553	0.000604970765253649
"ENSG00000163110"	0.241708116071191	0.000642478660254658
"ENSG00000171530"	0.241502887777958	0.000649556246633399
"ENSG00000131711"	0.241156326836333	0.000661671420275673
"ENSG00000258289"	0.236169456161003	0.000860720670701982
"ENSG00000127184"	0.235958545899907	0.000870243857884834
"ENSG00000185088"	0.235952816963444	0.00087050388244478
"ENSG00000170776"	0.233873694457508	0.000969734642061117
"ENSG00000099810"	0.233064362645347	0.00101109608102549
"ENSG00000177853"	0.231562004358784	0.00109219841491696
"ENSG00000180822"	0.230940495438103	0.00112746218300736
"ENSG00000228253"	0.228864820231273	0.00125293897724901
"ENSG00000119705"	0.228449340683049	0.00127954271678092
"ENSG00000139218"	0.226322082240477	0.00142404056023728
"ENSG00000170906"	0.225345052838025	0.00149528358185923
"ENSG00000156411"	0.223597854104423	0.00163086010892973
"ENSG00000048162"	0.223048783950435	0.00167572896096749
"ENSG00000244754"	0.222930543837296	0.00168553754902276
"ENSG00000054282"	0.220598100426992	0.00189005534828597
"ENSG00000165525"	0.220460109814082	0.00190283572369972
"ENSG00000241343"	0.215656901786346	0.00239988288018259
"ENSG00000134419"	0.214479838156269	0.00253844580939253
"ENSG00000126883"	0.213641288717599	0.00264154525648404
"ENSG00000229833"	0.213551984680476	0.00265274598664421
"ENSG00000198000"	0.213079689915844	0.00271270178789977
"ENSG00000161010"	0.212669504052337	0.00276576706425734
"ENSG00000139675"	0.212050251815578	0.00284766275439399
"ENSG00000257621"	0.207419770250986	0.00353308409869422
"ENSG00000163714"	0.205314039309366	0.00389144922107992
"ENSG00000144713"	0.205078036992413	0.00393358975263822
"ENSG00000115504"	0.204798404842732	0.00398405280231441
"ENSG00000075292"	0.204748193593957	0.00399317555635512
"ENSG00000174891"	0.202911261799539	0.00434013671557121
"ENSG00000114439"	0.198297812006444	0.00533408288889074
"ENSG00000070731"	0.197818399538013	0.00544826326348077
"ENSG00000152348"	0.197326502843268	0.00556768772218602
"ENSG00000213741"	0.193422289572354	0.00660178966840567
"ENSG00000135976"	0.192123461897212	0.00698198558946869
"ENSG00000132424"	0.188849996022766	0.00802811586794799
"ENSG00000090266"	0.188310477264352	0.00821330111274094
"ENSG00000198712"	0.186529106301029	0.00885196668634227
"ENSG00000096872"	0.182267676108071	0.0105615597262099
"ENSG00000082515"	0.181362998716161	0.0109599263490794
"ENSG00000175309"	0.172598804957268	0.0155585063587493
"ENSG00000175106"	0.16418935273091	0.0214722311422022
"ENSG00000165219"	0.162563337985035	0.0228164837582418
"ENSG00000134744"	0.159247152511051	0.0257842231345315
"ENSG00000204628"	0.158008865731253	0.0269743764014626
"ENSG00000171843"	0.157244449743475	0.0277323252165423
"ENSG00000135679"	0.156506707064479	0.0284810332213848
"ENSG00000243716"	0.155628862479204	0.0293943726017388
"ENSG00000112983"	0.148409103160907	0.037898794301346
"ENSG00000231434"	0.144945259096075	0.0426654060537815
"ENSG00000234741"	0.143903536902946	0.044193721046246
"ENSG00000188243"	0.142765011176141	0.0459162273706022
"ENSG00000046651"	0.142475809052649	0.0463625973426174
"ENSG00000180071"	0.142425076769614	0.0464412727587845
"ENSG00000224411"	0.14046884479381	0.0495611378849528
"ENSG00000196873"	-0.141547195123036	0.047820444429614
"ENSG00000181359"	-0.156097594063208	0.0289036251890398
"ENSG00000251259"	-0.15940616272763	0.0256347083627985
"ENSG00000250337"	-0.166843497259648	0.0194248924954398
"ENSG00000235652"	-0.210385824996357	0.00307878306633279
"ENSG00000218537"	-0.214686688084233	0.00251358172129753
"ENSG00000015568"	-0.215362002680529	0.00243393770739298
"ENSG00000271980"	-0.225934967537257	0.00145188831337922
"ENSG00000232164"	-0.24115713580336	0.00066164289902635
"ENSG00000236534"	-0.246795130171954	0.00048823672651603
"ENSG00000183054"	-0.261782399977385	0.000210262481405447
"ENSG00000179101"	-0.26646920986316	0.000159882695710707
"ENSG00000236498"	-0.283503697418619	5.65912327873042e-05
"ENSG00000214940"	-0.28484880264547	5.1983411763721e-05
"ENSG00000183889"	-0.28491712275161	5.17590561966906e-05
"ENSG00000182774"	-0.309561216056424	1.00975805178332e-05
"ENSG00000225840"	-0.32294964455044	3.89916479119889e-06
"ENSG00000215126"	-0.33863648836401	1.20512519618382e-06
"ENSG00000148655"	-0.34317167161361	8.47801875270381e-07
"ENSG00000233024"	-0.343437419461132	8.30365617400891e-07
"ENSG00000248360"	-0.367999939646425	1.11785814861404e-07
"ENSG00000162825"	-0.374738128773704	6.25821928689263e-08
"ENSG00000197061"	-0.382090612805085	3.27294889994563e-08
"ENSG00000169218"	-0.51947483395522	6.12135628793506e-15
"ENSG00000270672"	-0.521745811604877	4.45011458284705e-15
"ENSG00000269028"	-0.528823246061894	1.62228026940457e-15
"ENSG00000271043"	-0.529302919211418	1.5137454822722e-15
"ENSG00000255823"	-0.532087897528162	1.0104305160457e-15
"ENSG00000256045"	-0.533271998965704	8.49921002349396e-16
"ENSG00000256618"	-0.533590765369034	8.1115435619743e-16
"ENSG00000255633"	-0.533848233134332	7.81109180911508e-16
